_id,latitude,longitude,icon,labels,title
ObjectID(52017e5dfa747515a70000c5),51.463282,-2.5065272,"small_red","nlud-pdl-2009 hca ukgov brownfield","WHITEFIELD TABERNACLE"
ObjectID(52017e5dfa747515a70000c6),51.542101,-2.6682963,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","SOUTH OF SEVERNSIDE WORKS"
ObjectID(52017e5dfa747515a70000c7),51.522485,-2.5870054,"small_red","nlud-pdl-2009 hca ukgov brownfield","FILTON NORTHFIELD"
ObjectID(52017e5dfa747515a70000c8),51.469716,-2.5116661,"small_red","nlud-pdl-2009 hca ukgov brownfield","WATERWORKS DEPOT"
ObjectID(52017e5dfa747515a70000c9),51.508129,-2.5773542,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND ADJOINING"
ObjectID(52017e5dfa747515a70000ca),51.45757,-2.4988213,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER WOODSTOCK SPECIAL SCHOOL"
ObjectID(52017e5dfa747515a70000cb),51.582814,-2.4963675,"small_red","nlud-pdl-2009 hca ukgov brownfield","THE LIME WORKS"
ObjectID(52017e5dfa747515a70000cc),51.515489,-2.5364619,"small_red","nlud-pdl-2009 hca ukgov brownfield","PARKLANDS"
ObjectID(52017e5dfa747515a70000cd),51.521148,-2.5663777,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND SOUTH OF"
ObjectID(52017e5dfa747515a70000ce),51.535333,-2.424571,"small_red","nlud-pdl-2009 hca ukgov brownfield","COOPERS SITE"
ObjectID(52017e5dfa747515a70000cf),51.522627,-2.5288202,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a70000d0),51.476073,-2.505517,"small_red","nlud-pdl-2009 hca ukgov brownfield","POWER ELECTRICS"
ObjectID(52017e5dfa747515a70000d1),51.464668,-2.506269,"small_red","nlud-pdl-2009 hca ukgov brownfield","KINGSWOOD TRADING ESTATE"
ObjectID(52017e5dfa747515a70000d2),51.565708,-2.6644586,"small_red","nlud-pdl-2009 hca ukgov brownfield","PILNING RUGBY CLUB"
ObjectID(52017e5dfa747515a70000d3),51.529311,-2.5057751,"small_red","nlud-pdl-2009 hca ukgov brownfield","SILVERHILL SCHOOL"
ObjectID(52017e5dfa747515a70000d4),51.597789,-2.4802313,"small_red","nlud-pdl-2009 hca ukgov brownfield","HARDWICKE FIELD"
ObjectID(52017e5dfa747515a70000d5),51.580455,-2.5358558,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER SERVICE STATION"
ObjectID(52017e5dfa747515a70000d6),51.512065,-2.5832401,"small_red","nlud-pdl-2009 hca ukgov brownfield","BRIN JONES CAR BODY REPAIRS"
ObjectID(52017e5dfa747515a70000d7),51.505284,-2.4440447,"small_red","nlud-pdl-2009 hca ukgov brownfield","WESTERLEIGH TRAINING CENTRE"
ObjectID(52017e5dfa747515a70000d8),51.543727,-2.5752525,"small_red","nlud-pdl-2009 hca ukgov brownfield","PLOT 1550"
ObjectID(52017e5dfa747515a70000d9),51.526505,-2.5704947,"small_red","nlud-pdl-2009 hca ukgov brownfield","CARLTON LODGE"
ObjectID(52017e5dfa747515a70000da),51.547869,-2.5592248,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER NATIONAL GRID BUILDING"
ObjectID(52017e5dfa747515a70000db),51.601733,-2.5229818,"small_red","nlud-pdl-2009 hca ukgov brownfield","UNITS 22 TO 27"
ObjectID(52017e5dfa747515a70000dc),51.544845,-2.6664762,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT ENRON SITE"
ObjectID(52017e5dfa747515a70000dd),51.476581,-2.5065881,"small_red","nlud-pdl-2009 hca ukgov brownfield","FACTORY SITE"
ObjectID(52017e5dfa747515a70000de),51.544044,-2.6681229,"small_red","nlud-pdl-2009 hca ukgov brownfield","SEVERN VIEW INDUSTRIAL PARK"
ObjectID(52017e5dfa747515a70000df),51.519429,-2.6200427,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND REAR OF"
ObjectID(52017e5dfa747515a70000e0),51.483594,-2.5128728,"small_red","nlud-pdl-2009 hca ukgov brownfield","17 AND 25A"
ObjectID(52017e5dfa747515a70000e1),51.506628,-2.5490083,"small_red","nlud-pdl-2009 hca ukgov brownfield","ROSEACRE"
ObjectID(52017e5dfa747515a70000e2),51.5106,-2.5419089,"small_red","nlud-pdl-2009 hca ukgov brownfield","REAR OF 13 14 AND 15"
ObjectID(52017e5dfa747515a70000e3),51.462193,-2.4962951,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER POLICE STATION"
ObjectID(52017e5dfa747515a70000e4),51.438877,-2.4943302,"small_red","nlud-pdl-2009 hca ukgov brownfield","67 TO 73"
ObjectID(52017e5dfa747515a70000e5),51.459257,-2.5079651,"small_red","nlud-pdl-2009 hca ukgov brownfield","THE ROTUNDA CLUB"
ObjectID(52017e5dfa747515a70000e6),51.540118,-2.4115087,"small_red","nlud-pdl-2009 hca ukgov brownfield","SITE AT"
ObjectID(52017e5dfa747515a70000e7),51.445031,-2.4977349,"small_red","nlud-pdl-2009 hca ukgov brownfield","RETAIL UNITS"
ObjectID(52017e5dfa747515a70000e8),51.527637,-2.6066041,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND OFF"
ObjectID(52017e5dfa747515a70000e9),51.533404,-2.3952004,"small_red","nlud-pdl-2009 hca ukgov brownfield","CHIPPING SODBURY SCHOOL"
ObjectID(52017e5dfa747515a70000ea),51.445713,-2.300093,"small_red","nlud-pdl-2009 hca ukgov brownfield","ASHWICKE HALL"
ObjectID(52017e5dfa747515a70000eb),51.507899,-2.4630465,"small_red","nlud-pdl-2009 hca ukgov brownfield","HENFIELD BUSINESS PARK"
ObjectID(52017e5dfa747515a70000ec),51.456915,-2.4963961,"small_red","nlud-pdl-2009 hca ukgov brownfield","COURTNEY ROAD PRIMARY SCHOOL"
ObjectID(52017e5dfa747515a70000ed),51.547473,-2.5650318,"small_red","nlud-pdl-2009 hca ukgov brownfield","5"
ObjectID(52017e5dfa747515a70000ee),51.482103,-2.434531,"small_red","nlud-pdl-2009 hca ukgov brownfield","UNITS 22 TO 27"
ObjectID(52017e5dfa747515a70000ef),51.521704,-2.52806,"small_red","nlud-pdl-2009 hca ukgov brownfield","VANTAGE PARK"
ObjectID(52017e5dfa747515a70000f0),51.595424,-2.4014123,"small_red","nlud-pdl-2009 hca ukgov brownfield","ARNOLDS FIELD ESTATE"
ObjectID(52017e5dfa747515a70000f1),51.544903,-2.4360089,"small_red","nlud-pdl-2009 hca ukgov brownfield","UNITS 45 TO 48"
ObjectID(52017e5dfa747515a70000f2),51.545938,-2.4405325,"small_red","nlud-pdl-2009 hca ukgov brownfield","DANBURY HOUSE"
ObjectID(52017e5dfa747515a70000f3),51.456524,-2.4757386,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND BETWEEN"
ObjectID(52017e5dfa747515a70000f4),51.514482,-2.5744371,"small_red","nlud-pdl-2009 hca ukgov brownfield","AIRBUS UK"
ObjectID(52017e5dfa747515a70000f5),51.515605,-2.5764976,"small_red","nlud-pdl-2009 hca ukgov brownfield","AIRBUS UK"
ObjectID(52017e5dfa747515a70000f6),51.516681,-2.5806762,"small_red","nlud-pdl-2009 hca ukgov brownfield","AIRBUS UK"
ObjectID(52017e5dfa747515a70000f7),51.448795,-2.4636136,"small_red","nlud-pdl-2009 hca ukgov brownfield","PROMPT TRANSPORT"
ObjectID(52017e5dfa747515a70000f8),51.5475,-2.4388603,"small_red","nlud-pdl-2009 hca ukgov brownfield","SITE AT"
ObjectID(52017e5dfa747515a70000f9),51.454806,-2.4713887,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER KLEENEZE PREMISES"
ObjectID(52017e5dfa747515a70000fa),51.522178,-2.5287573,"small_red","nlud-pdl-2009 hca ukgov brownfield","VANTAGE PARK"
ObjectID(52017e5dfa747515a70000fb),51.426579,-2.458484,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","GOLDEN VALLEY MILL"
ObjectID(52017e5dfa747515a70000fc),51.616722,-2.5947204,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","WHALE WHARF"
ObjectID(52017e5dfa747515a70000fd),51.33667,-2.942546,"small_red","nlud-pdl-2009 hca ukgov brownfield","WESTON AIRFIELD"
ObjectID(52017e5dfa747515a70000fe),51.340895,-2.964785,"small_red","nlud-pdl-2009 hca ukgov brownfield","GAS WORKS"
ObjectID(52017e5dfa747515a70000ff),51.357366,-2.9972872,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","BIRNBECK PIER"
ObjectID(52017e5dfa747515a7000100),51.337273,-2.9525498,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a7000101),51.340859,-2.9504563,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER TIP"
ObjectID(52017e5dfa747515a7000102),51.434113,-2.7540398,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","NAILSEA GLASS WORKS"
ObjectID(52017e5dfa747515a7000103),51.419263,-2.8381834,"small_red","nlud-pdl-2009 hca ukgov brownfield","STOWELL CONCRETE WORKS"
ObjectID(52017e5dfa747515a7000104),51.352782,-2.971382,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","23"
ObjectID(52017e5dfa747515a7000105),51.358717,-2.9235665,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a7000106),51.398569,-2.677385,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","BARROW GURNEY GARAGE"
ObjectID(52017e5dfa747515a7000107),51.344103,-2.9704806,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND ADJOINING"
ObjectID(52017e5dfa747515a7000108),51.338166,-2.9045339,"small_red","nlud-pdl-2009 hca ukgov brownfield","RAF LOCKING"
ObjectID(52017e5dfa747515a7000109),51.434792,-2.8616147,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a700010a),51.442992,-2.8616684,"small_red","nlud-pdl-2009 hca ukgov brownfield","ROYAL PIER HOTEL"
ObjectID(52017e5dfa747515a700010b),51.441874,-2.6911333,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FAILAND MOTOR COMPANY"
ObjectID(52017e5dfa747515a700010c),51.481333,-2.7672894,"small_red","nlud-pdl-2009 hca ukgov brownfield","ALBERT ROAD MAINTENANCE DEPOT"
ObjectID(52017e5dfa747515a700010d),51.35435,-2.9881025,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT REAR OF"
ObjectID(52017e5dfa747515a700010e),51.339698,-2.968191,"small_red","nlud-pdl-2009 hca ukgov brownfield","CALOR GAS CENTRE"
ObjectID(52017e5dfa747515a700010f),51.352613,-2.9525664,"small_red","nlud-pdl-2009 hca ukgov brownfield","BRISTOL WATER DEPOT"
ObjectID(52017e5dfa747515a7000110),51.41668,-2.6630569,"small_red","nlud-pdl-2009 hca ukgov brownfield","BARROW GURNEY HOSPITAL"
ObjectID(52017e5dfa747515a7000111),51.445389,-2.8336255,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","CONYGAR QUARRY"
ObjectID(52017e5dfa747515a7000112),51.349362,-2.9227896,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT VALE MILL"
ObjectID(52017e5dfa747515a7000113),51.44286,-2.8576658,"small_red","nlud-pdl-2009 hca ukgov brownfield","THE REGENT"
ObjectID(52017e5dfa747515a7000114),51.355105,-2.9913788,"small_red","nlud-pdl-2009 hca ukgov brownfield","DORVILLE HOTEL"
ObjectID(52017e5dfa747515a7000115),51.377238,-2.6540815,"small_red","nlud-pdl-2009 hca ukgov brownfield","AVON LIVESTOCK CENTRE"
ObjectID(52017e5dfa747515a7000116),51.383126,-2.6609049,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a7000117),51.355381,-2.9039682,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a7000118),51.487162,-2.7572192,"small_red","nlud-pdl-2009 hca ukgov brownfield","SEVERN PAPER MILL"
ObjectID(52017e5dfa747515a7000119),51.393625,-2.8296513,"small_red","nlud-pdl-2009 hca ukgov brownfield","OXFORD PLASMA TECHNOLOGY"
ObjectID(52017e5dfa747515a700011a),51.479543,-2.7673169,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a700011b),51.434553,-2.8500008,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a700011c),51.352202,-2.901091,"small_red","nlud-pdl-2009 hca ukgov brownfield","CARAVAN PARK"
ObjectID(52017e5dfa747515a700011d),51.432428,-2.7602264,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER PETROL FILLING STATION"
ObjectID(52017e5dfa747515a700011e),51.342885,-2.9764275,"small_red","nlud-pdl-2009 hca ukgov brownfield","HEATHFIELD"
ObjectID(52017e5dfa747515a700011f),51.438929,-2.7532127,"small_red","nlud-pdl-2009 hca ukgov brownfield","COATES INDUSTRIAL ESTATE"
ObjectID(52017e5dfa747515a7000120),51.342341,-2.9451605,"small_red","nlud-pdl-2009 hca ukgov brownfield","WESTON BUSINESS PARK"
ObjectID(52017e5dfa747515a7000121),51.354955,-2.994219,"small_red","nlud-pdl-2009 hca ukgov brownfield","ROYAL PIER HOTEL"
ObjectID(52017e5dfa747515a7000122),52.13265,-0.47931435,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND SOUTH OF FORD END ROAD"
ObjectID(52017e5dfa747515a7000123),52.098137,-0.47964154,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a7000124),52.112387,-0.42471316,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a7000125),52.124406,-0.47730154,"small_red","nlud-pdl-2009 hca ukgov brownfield","KEMPSTON ROAD"
ObjectID(52017e5dfa747515a7000126),52.130385,-0.46824415,"small_red","nlud-pdl-2009 hca ukgov brownfield","MELBOURNE STREET"
ObjectID(52017e5dfa747515a7000127),52.128165,-0.46348465,"small_red","nlud-pdl-2009 hca ukgov brownfield","ELSTOW ROAD LONDON ROAD"
ObjectID(52017e5dfa747515a7000128),52.134651,-0.46992425,"small_red","nlud-pdl-2009 hca ukgov brownfield","RIVERSIDE SQUARE"
ObjectID(52017e5dfa747515a7000129),52.134902,-0.46706646,"small_red","nlud-pdl-2009 hca ukgov brownfield","ST PAULS SQUARE"
ObjectID(52017e5dfa747515a700012a),52.126665,-0.48165095,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a700012b),52.223938,-0.4758464,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a700012c),52.141245,-0.45435418,"small_red","nlud-pdl-2009 hca ukgov brownfield","CAMPBELL ROAD"
ObjectID(52017e5dfa747515a700012d),52.206122,-0.28792996,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a700012e),52.128305,-0.46732206,"small_red","nlud-pdl-2009 hca ukgov brownfield","AMPTHILL ROAD"
ObjectID(52017e5dfa747515a700012f),52.121914,-0.43728998,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","EASTCOTTS ROAD"
ObjectID(52017e5dfa747515a7000130),52.245638,-0.54456202,"small_red","nlud-pdl-2009 hca ukgov brownfield","FORMER MIL"
ObjectID(52017e5dfa747515a7000131),52.111469,-0.52257546,"small_red","nlud-pdl-2009 hca ukgov brownfield","RIDGE ROAD"
ObjectID(52017e5dfa747515a7000132),52.157633,-0.60026583,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a7000133),52.123011,-0.47371184,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","AMPTHILL ROAD"
ObjectID(52017e5dfa747515a7000134),52.139233,-0.46754612,"small_red","nlud-pdl-2009 hca ukgov brownfield","THE BROADWAY"
ObjectID(52017e5dfa747515a7000135),52.131919,-0.46724189,"small_red","nlud-pdl-2009 hca ukgov brownfield","KINGWAY ST JOHNS STREETCAULDWELL STREET"
ObjectID(52017e5dfa747515a7000136),52.136214,-0.47888614,"small_red","nlud-pdl-2009 hca ukgov brownfield","ASHBURNHAM ROAD"
ObjectID(52017e5dfa747515a7000137),52.137486,-0.4722089,"small_red","nlud-pdl-2009 hca ukgov brownfield","GREYFRIARS BECKETT STREET ALLHALLOWS"
ObjectID(52017e5dfa747515a7000138),52.086084,-0.47646075,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a7000139),52.144534,-0.43036017,"small_red","nlud-pdl-2009 hca ukgov brownfield","GOLDINGTON GREEN"
ObjectID(52017e5dfa747515a700013a),52.152948,-0.42750623,"small_red","nlud-pdl-2009 hca ukgov brownfield","CHURCH LANE AND NEEDWOOD RD"
ObjectID(52017e5dfa747515a700013b),52.138816,-0.47770158,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","BROMHAM ROAD"
ObjectID(52017e5dfa747515a700013c),52.141621,-0.47703599,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","WARWICK AVENUE"
ObjectID(52017e5dfa747515a700013d),52.125627,-0.47854545,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","DALLAS ROAD"
ObjectID(52017e5dfa747515a700013e),52.084373,-0.49236895,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a700013f),52.147405,-0.45438937,"small_red","nlud-pdl-2009 hca ukgov brownfield","KIMBOLTON ROAD AND POLHILL AVENUE"
ObjectID(52017e5dfa747515a7000140),52.114645,-0.50002311,"small_red","nlud-pdl-2009 hca ukgov brownfield","ST JOHNS WALK"
ObjectID(52017e5dfa747515a7000141),52.144028,-0.50067288,"small_red","nlud-pdl-2009 hca ukgov brownfield","BROMHAM ROAD"
ObjectID(52017e5dfa747515a7000142),52.083905,-0.48743713,"small_red","nlud-pdl-2009 hca ukgov brownfield","A6"
ObjectID(52017e5dfa747515a7000143),52.093128,-0.46566669,"small_red","nlud-pdl-2009 hca ukgov brownfield","BEDFORD ROAD"
ObjectID(52017e5dfa747515a7000144),52.085808,-0.26524465,"small_red","nlud-pdl-2009 hca ukgov brownfield","WAREHOUSING"
ObjectID(52017e5dfa747515a7000145),52.003457,-0.27833734,"small_red","nlud-pdl-2009 hca ukgov brownfield","ARLESEY BRICKWORKS"
ObjectID(52017e5dfa747515a7000146),52.086922,-0.47596512,"small_red","nlud-pdl-2009 hca ukgov brownfield","THE WIXAMS"
ObjectID(52017e5dfa747515a7000147),52.004471,-0.49626437,"small_red","nlud-pdl-2009 hca ukgov brownfield","ROBSONS DEPOT AND LAND OFF"
ObjectID(52017e5dfa747515a7000148),52.076484,-0.54790985,"small_red","nlud-pdl-2009 hca ukgov brownfield","SHELTON FARM SCRAPYARD"
ObjectID(52017e5dfa747515a7000149),52.128495,-0.29882549,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","MANHATTAN MOTOR SITE"
ObjectID(52017e5dfa747515a700014a),52.089679,-0.28093214,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","FORMER WINDSOCK GARAGE"
ObjectID(52017e5dfa747515a700014b),52.036998,-0.33672356,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDINGS AT"
ObjectID(52017e5dfa747515a700014c),52.070443,-0.60611607,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDINGS REAR OF 136 138"
ObjectID(52017e5dfa747515a700014d),52.078102,-0.63132691,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a700014e),52.063242,-0.60852839,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a700014f),51.999037,-0.26814953,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND SOUTH OF PORTLAND INDUSTRIAL ESTATE"
ObjectID(52017e5dfa747515a7000150),52.033655,-0.48626153,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","LAND AT"
ObjectID(52017e5dfa747515a7000151),52.064407,-0.61658857,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","BUILDINGS AND LAND AT 2 AND 4"
ObjectID(52017e5dfa747515a7000152),52.007559,-0.26562042,"small_red","nlud-pdl-2009 hca ukgov brownfield","REAR OF 41"
ObjectID(52017e5dfa747515a7000153),52.03879,-0.30036687,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AT CLIFTON HOUSE"
ObjectID(52017e5dfa747515a7000154),52.063549,-0.31510953,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND BETWEEN 20 AND 22"
ObjectID(52017e5dfa747515a7000155),52.022295,-0.49719704,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND ADJACENT TO 41"
ObjectID(52017e5dfa747515a7000156),52.037663,-0.34495108,"small_red","nlud-pdl-2009 hca ukgov brownfield","72 TO 78"
ObjectID(52017e5dfa747515a7000157),52.122888,-0.28174345,"measle_brown","nlud-pdl-2009 hca ukgov brownfield","INDUSTRIAL UNITS AT"
ObjectID(52017e5dfa747515a7000158),51.999276,-0.26854817,"small_red","nlud-pdl-2009 hca ukgov brownfield","PORTLAND INDUSTRIAL ESTATE"
ObjectID(52017e5dfa747515a7000159),52.031471,-0.46753023,"small_red","nlud-pdl-2009 hca ukgov brownfield","54"
ObjectID(52017e5dfa747515a700015a),52.087653,-0.26289609,"small_red","nlud-pdl-2009 hca ukgov brownfield","6"
ObjectID(52017e5dfa747515a700015b),52.027398,-0.49685109,"small_red","nlud-pdl-2009 hca ukgov brownfield","12"
ObjectID(52017e5dfa747515a700015c),52.086709,-0.25744466,"small_red","nlud-pdl-2009 hca ukgov brownfield","23 TO 31"
ObjectID(52017e5dfa747515a700015d),52.006752,-0.42779845,"small_red","nlud-pdl-2009 hca ukgov brownfield","CRANFIELD INSTITUTE OF TECHNOLOGY"
ObjectID(52017e5dfa747515a700015e),52.025182,-0.22447598,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND AND BUILDINGS SE OF TAYLORS ROAD"
ObjectID(52017e5dfa747515a700015f),52.010913,-0.6393371,"small_red","nlud-pdl-2009 hca ukgov brownfield","WOODCOTE"
ObjectID(52017e5dfa747515a7000160),52.128603,-0.21373473,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND ADJACENT TO CROWN COTTAGE"
ObjectID(52017e5dfa747515a7000161),52.066858,-0.63317334,"small_red","nlud-pdl-2009 hca ukgov brownfield","CRANFIELD TECHNOLOGY PARK"
ObjectID(52017e5dfa747515a7000162),52.020832,-0.26077847,"small_red","nlud-pdl-2009 hca ukgov brownfield","LAND REAR OF 32 TO 42"
ObjectID(52017e5dfa747515a7000163),51.994754,-0.50492146,"small_red","nlud-pdl-2009 hca ukgov brownfield","OLD FARM"
ObjectID(52017e5dfa747515a7000164),52.05306,-0.27134101,"small_red","nlud-pdl-2009 hca ukgov brownfield","9 TO 11"
ObjectID(52017e5dfa747515a7000165),52.114263,-0.31963887,"small_red","nlud-pdl-2009 hca ukgov brownfield","ROTARY FARM"
ObjectID(52017e5dfa747515a7000166),52.128557,-0.21192494,"small_red","nlud-pdl-2009 hca ukgov brownfield","BROOKFIELDS"
ObjectID(52017e5dfa747515a7000167),52.037436,-0.32701176,"small_red","nlud-pdl-2009 hca ukgov brownfield","81 TO 85"
